building_density,road_connectivity,public_transport_access,air_quality_index,green_cover_percentage,carbon_footprint,population_density,crime_rate,avg_income,renewable_energy_usage,disaster_risk_index,land_use_type_Commercial,land_use_type_Green Space,land_use_type_Industrial,land_use_type_Residential,urban_sustainability_score
0.148944026,0.511251759,0.817359594,0.446893788,0.323320809,0.79480694,0.960333885,0.788130492,0.283438846,0.465894424,0.546398525,0,0,0,1,0.339324466
0.305731362,0.445624541,0.861282956,0.577154309,0.351390712,0.228876729,0.21040287,0.574535484,0.669646855,0.260688336,0.166519859,0,0,1,0,0.516534446
0.877037242,0.967482459,0.615805343,0.863727455,0.063087462,0.158343265,0.139969647,0.089653791,0.141516999,0.467219357,0.265997819,0,1,0,0,0.482949238
0.996775171,0.571404059,0.012708477,0.55511022,0.986032281,0.782406909,0.103890728,0.890560448,0.7360026,0.777264198,0.133949181,0,1,0,0,0.646621836
0.368465154,0.863864667,0.695440833,0.955911824,0.031292426,0.70780431,0.641556291,0.966162983,0.645791968,0.15824514,0.410001936,1,0,0,0,0.14817336
0.448802722,0.139317945,0.418105112,0.362725451,0.662461459,0.182162176,0.298496137,0.202386845,0.971533997,0.123278057,0.590457758,0,0,1,0,0.519360222
0.722387218,0.569409782,0.565719416,0.731462926,0.371096775,0.115719773,0.062775938,0.704994679,0.911501741,0.269339337,0.2840754,0,0,1,0,0.469778221
0.886586595,0.868416268,0.649274254,0.006012024,0.645969474,0.83840804,0.361548013,0.842384127,0.28329941,0.952527443,0.846173232,0,0,0,1,0.497341068
0.593302018,0.583319931,0.350316775,0.428857715,0.356112471,0.776561656,0.366997792,0.540089593,0.027203119,0.748007605,0.981444968,0,0,1,0,0.315486654
0.391691865,0.718333706,0.917393941,0.877755511,0.673718921,0.3268877,0.072640728,0.323426235,0.65552499,0.01939487,0.120175293,0,0,0,1,0.610272338
0.412797588,0.372092916,0.133972899,0.855711423,0.729221968,0.658072877,0.526214128,0.478764328,0.603021266,0.40107187,0.01785838,0,0,1,0,0.564041435
0.695922413,0.092280521,0.671713978,0.432865731,0.690526421,0.123640069,0.49013521,0.512496618,0.027315363,0.257416822,0.789942128,1,0,0,0,0.530455705
0.003208085,0.458016692,0.004308389,0.791583166,0.113746793,0.506811164,0.391004415,0.400791218,0.122605053,0.638291162,0.190678359,0,0,1,0,0.372919261
0.619859076,0.39454626,0.924949409,0.416833667,0.656855984,0.018132078,0.853959713,0.930346019,0.584827767,0.459379038,0.353217409,0,0,0,1,0.655372676
0.355642813,0.867496105,0.112494011,0.925851703,0.279826774,0.39127987,0.954125276,0.744263877,0.912093896,0.964754619,0.394310918,0,0,0,1,0.475794374
0.794546366,0.243944653,0.094867417,0.146292585,0.028558273,0.074286173,0.120584989,0.241350632,0.90676462,0.218984404,0.91679203,1,0,0,0,0.204302693
0.09302123,0.967247989,0.333081251,0.452905812,0.414714089,0.474887055,0.522419978,0.585833435,0.151424957,0.587986137,0.658975126,0,0,1,0,0.41117787
0.588457752,0.958645169,0.373655307,0.749498998,0.433432653,0.421381917,0.783733444,0.689033481,0.384614011,0.700377433,0.040612733,0,0,1,0,0.572122212
0.481179678,0.247583834,0.214328609,1,0.467074705,0.444102114,0.440466336,0.140138641,0.043096237,0.825773967,0.014807905,1,0,0,0,0.670033768
0.64260559,0.348082568,0.585291023,0.871743487,0.704802624,0.044752793,0.851476269,0.358552051,0.469348307,0.407040059,0.199605709,0,0,1,0,0.715988207
0.064871407,0.896013917,0.443029455,0.184368737,0.308692491,0.361272119,0.207643488,0.90603577,0.753281878,0.687084867,0.318235195,0,0,1,0,0.457305395
0.58023554,0.967135895,0.034135721,0.919839679,0.315131304,0.756432123,0.23634106,0.567437212,0.790186981,0.303235683,0.484623056,0,0,0,1,0.239276349
0.561727939,0.443544206,0.319720608,0.128256513,0.060319564,0.368575557,0.810706402,0.217030691,0.499078697,0.435554686,0.838015025,0,0,1,0,0.263939649
0.560903071,0.32100653,0.810687841,0.641282565,0.686793774,0.715089625,0.445709161,0.122755549,0.095785679,0.895860117,0.314880285,0,0,1,0,0.743079715
0.603750093,0.526263665,0.689910613,0.018036072,0.567759651,0.369140325,0.354304636,0.518458693,0.38140266,0.950158808,0.376613093,1,0,0,0,0.698625831
0.676763507,0.688065115,0.725093288,0.803607214,0.349287094,0.422940866,0.589541943,0.54793697,0.932377305,0.718991008,0.329403599,1,0,0,0,0.551356309
0.805342935,0.273446888,0.698329198,0.605210421,0.705167557,0.563697725,0.431705298,0.334524909,0.229586032,0.374409975,0.008961737,0,1,0,0,0.660916279
0.269931616,0.736807118,0.311038271,0.643286573,0.537281323,0.950774062,0.362375828,0.630721889,0.31976666,0.82026542,0.955402527,0,0,0,1,0.35957245
0.825412456,0.051456505,0.099648924,0.609218437,0.469146197,0.108328996,0.302773179,0.068619723,0.747022905,0.025808241,0.139020399,0,0,1,0,0.496826337
0.498470319,0.049091796,0.272517811,0.911823647,0.511239585,0.032326061,0.883692053,0.145125202,0.733770826,0.102712864,0.287724137,0,0,1,0,0.531926492
0.077081634,0.386348177,0.832048337,0.55511022,0.636304142,0.607795437,0.925082781,0.546524136,0.912469082,0.661528124,0.129325721,0,1,0,0,0.666517755
0.058565879,0.353508038,0.9807903,0.170340681,0.659966373,0.94918804,0.520488411,0.061746197,0.388160278,0.291278776,0.490643679,0,0,1,0,0.523432595
0.334378469,0.315638511,0.493981714,0.0501002,0.288799984,0.989844177,0.504966887,0.881379987,0.514694662,0.951637913,0.932362122,0,0,0,1,0.284166871
0.785241788,0.491162023,0.009651192,0.434869739,0.140536953,0.483910802,0.676531457,0.142129903,0.467468114,0.436139401,0.100716952,0,1,0,0,0.38727476
0.707990679,0.320742861,0.140045149,0.785571142,0.156432978,0.467816262,0.676945364,0.674254454,0.928025647,0.429441363,0.440986713,0,0,0,1,0.275214658
0.788961464,0.192166866,0.322150044,0.809619238,0.639347899,0.644829436,0.360237307,0.391351388,0.769535988,0.678239503,0.022374146,0,1,0,0,0.639307403
0.517492328,0.309470031,0.578752229,0.188376754,0.87290682,0.555434253,0.679842715,0.399941361,0.831673869,0.767758581,0.771059361,0,1,0,0,0.657525781
0.440387269,0.975424415,0.075069317,0.486973948,0.409377947,0.633945667,0.548358168,0.765284162,0.13303027,0.47565078,0.641359246,1,0,0,0,0.294312924
0.14750785,0.411193276,0.943662707,0.893787575,0.169323181,0.874034748,0.954401214,0.499681547,0.792061768,0.214005184,0.699844409,0,0,0,1,0.221183118
0.328330158,0.444818875,0.365169473,0.21242485,0.756597926,0.746246904,0.785665011,0.726024196,0.433039631,0.773500588,0.472432948,0,0,1,0,0.563621276
0.434204831,0.57675404,0.912877939,0.779559118,0.832509773,0.496633363,0.875137969,0.505414423,0.023223519,0.320391241,0.907823732,0,0,1,0,0.538834628
0.088629026,0.983867499,0.780765371,0.49498998,0.880618504,0.461594495,0.675013797,0.59318644,0.059988981,0.175102003,0.409640464,0,0,0,1,0.595763262
0.220700501,0.241548758,0.755671315,0.026052104,0.606777772,0.639463442,0.137072296,0.761106505,0.678074054,0.631784601,0.514190688,0,0,1,0,0.52687603
0.598485331,0.681572953,0.606897144,0.320641283,0.860758113,0.455431758,0.757174393,0.60759935,0.372047108,0.090416496,0.695434014,0,0,1,0,0.485937517
0.735985567,0.716302637,0.626969001,0.140280561,0.015167473,0.457506361,0.601407285,0.6159112,0.868363422,0.971611069,0.520667654,0,0,0,1,0.419835013
0.998789259,0.607557504,0.63819268,0.30260521,0.107018409,0.015705892,0.179497792,0.789630286,0.734463469,0.63254193,0.189371047,0,1,0,0,0.497879847
0.933525453,0.08840632,0.628907307,0.913827655,0.09235387,0.173580986,0.785389073,0.949603046,0.021564135,0.986158794,0.317133635,0,0,0,1,0.506480968
0.642845373,0.677159675,0.553885671,0.148296593,0.712585693,0.488263416,0.165907837,0.376854536,0.687058285,0.338939611,0.092308885,0,1,0,0,0.628450967
0.421427718,0.063903572,0.986735778,0.751503006,0.069352051,0.822650747,0.004208057,0.577387833,0.192309937,0.971463505,0.432701495,0,0,1,0,0.438839573
0.636454637,0.596367004,0.732515819,0.428857715,0.496274511,0.278321384,0.838162252,0.086219806,0.422638966,0.145543567,0.609518313,0,0,1,0,0.493595535
0.785996772,0.739917548,0.777188599,0.735470942,0.472609284,0.522418491,0.193846578,0.358930438,0.624878467,0.040640906,0.118550034,0,0,1,0,0.475411284
0.118378292,0.210893451,0.8727413,0.100200401,0.310552815,0.344605526,0.759588852,0.412210933,0.872967668,0.032927607,0.630717924,1,0,0,0,0.349285639
0.410079403,0.842038065,0.215668808,0.771543086,0.870437895,0.104269534,0.277662804,0.835678389,0.456168687,0.464958826,0.893059651,0,1,0,0,0.537015089
0.840172031,0.030136317,0.083783138,0.284569138,0.170236522,0.95839625,0.00682947,0.513621011,0.808712681,0.082964527,0.337791215,1,0,0,0,0.12711648
0.383995625,0.844230632,0.483024976,0.837675351,0.352325762,0.854694878,0.795943709,0.731438678,0.783176922,0.512272209,0.222075564,1,0,0,0,0.378543488
0.57212034,0.460447344,0.514223079,0.070140281,0.774172686,0.077938479,0.792494481,0.018909643,0.414591453,0.327542868,0.893193604,0,0,0,1,0.614590837
0.588024649,0.217516669,0.829443828,1,0.030179748,0.719708353,0.778421634,0.464688997,0.501070249,0.335674084,0.692089305,1,0,0,0,0.219844676
0.184548391,0.133641424,0.443899266,0.74749499,0.672918412,0.347225284,0.76441777,0.90180236,0.700660826,0.63575474,0.105412118,0,0,0,1,0.632598448
0.362388306,0.953810444,0.571016969,0.951903808,0.816412751,0.994974649,0.216128587,0.224351684,0.031036627,0.163085209,0.408194653,0,0,0,1,0.483471534
0.334651563,0.072481142,0.527218255,0.332665331,0.932320838,0.302010432,0.081263797,0.03143269,0.891069015,0.766743049,0.674229808,1,0,0,0,0.791226603
0.026196965,0.199007706,0.038164445,0.470941884,0.876331296,0.238303201,0.972958057,0.433584541,0.770021768,0.582158686,0.574502526,0,1,0,0,0.635916411
0.02419111,0.34785278,0.615395687,0.519038076,0.319236253,0.567699122,0.379897903,0.704786543,0.249397866,0.915184096,0.618675319,0,1,0,0,0.470582009
0.832063109,0.620478018,0.828304901,0.382765531,0.586303776,0.835132691,0.764072848,0.454653214,0.981476387,0.364895547,0.567252257,0,1,0,0,0.449534153
0.273183182,0.544985346,0.157507514,0.402805611,0.077066288,0.192049391,0.519315673,0.460171661,0.179342247,0.982977198,0.798228378,0,1,0,0,0.403630643
0.518302405,0.125500419,0.594504594,0.523046092,0.257701979,0.709316168,0.188051876,0.670136905,0.914354277,0.575953332,0.320490699,0,1,0,0,0.389926377
0.298849596,0.289713049,0.59378313,0.368737475,0.094000721,0.060839982,0.526283113,0.254446437,0.324487697,0.973661037,0.708609988,1,0,0,0,0.535605054
0.941094803,0.238697027,0.164194469,0.314629259,0.315038051,0.919003351,0.750689845,0.752275843,0.763349452,0.027002213,0.991288187,1,0,0,0,0.027760322
0.259402875,0.213468424,0.123457614,0.490981964,0.875221506,0.080522884,0.592439294,0.153104303,0.456447512,0.728153057,0.390037634,0,0,1,0,0.789206367
0.429840296,0.41122422,0.980371286,0.218436874,0.347028081,0.914296501,0.027731788,0.395901553,0.736658665,0.816828002,0.791213811,0,1,0,0,0.441942881
0.87311495,0.704340061,0.393815844,0.196392786,0.561829719,0.490558724,0.198054636,0.656330864,0.155724798,0.053123607,0.246156911,1,0,0,0,0.405609503
0.84230428,0.217381555,0.227455249,0.480961924,0.433270345,0.447810946,0.225303532,0.828805546,0.269497077,0.579096403,0.281952124,0,0,1,0,0.449958431
0.186174293,0.366724038,0.171336761,0.981963928,0.45881439,0.973415964,0.185706402,0.791943291,0.099775542,0.802143846,0.935060465,0,1,0,0,0.283962314
0.80299618,0.390981514,0.667802399,0.402805611,0.969637277,0.990505712,0.708609272,0.722051711,0.865390553,0.561159448,0.025938427,0,0,0,1,0.671834473
0.458383327,0.976977884,0.609623897,0.24248497,0.295998991,0.650047654,0.170046909,0.359223134,0.296295116,0.063767481,0.217468817,0,0,1,0,0.345295107
0.483176566,0.955170694,0.643743675,0.23246493,0.627277528,0.126601367,0.87348234,0.12227475,0.694649463,0.69361239,0.483019573,1,0,0,0,0.727461408
0.133528951,0.800521244,0.087986602,0.190380762,0.419947802,0.50593294,0.297530353,0.216867055,0.820448466,0.060549726,0.401928968,0,0,0,1,0.335530595
0.080626478,0.241606447,0.89382107,0.466933868,0.060913684,0.528942988,0.132381347,0.865294425,0.901680396,0.817675657,0.629300227,0,0,0,1,0.364275354
0.728258252,0.067849254,0.38936138,0.97995992,0.489238665,0.514215414,0.272971854,0.857787028,0.1062176,0.042981102,0.192758181,0,0,0,1,0.353188547
0.496674974,0.316910426,0.313435566,0.132264529,0.813357353,0.569301599,0.471716336,0.952078715,0.893273482,0.137375961,0.07055672,0,0,1,0,0.49647628
0.437037453,0.266761705,0.462484189,0.751503006,0.098532796,0.018126496,0.671219647,0.075928511,0.197212347,0.275132376,0.369407714,1,0,0,0,0.435402398
0.729827886,0.506079701,0.390161353,0.434869739,0.069362118,0.711142031,0.958333333,0.537053152,0.737093476,0.633509782,0.524463076,0,0,0,1,0.280995327
0.765848907,0.778094071,0.863852113,0.028056112,0.153429334,0.712309916,0.729787528,0.649000965,0.729037023,0.976619173,0.562117811,0,1,0,0,0.44401572
0.158968694,0.858752039,0.92956103,0.54509018,0.764398095,0.114943221,0.334299117,0.711016209,0.008381603,0.117794865,0.601618036,0,0,0,1,0.569471244
0.610490636,0.845282675,0.303515611,0.436873747,0.723980126,0.570049756,0.977649007,0.644177973,0.220593521,0.142688031,0.548775085,0,0,0,1,0.407482495
0.135403912,0.359715251,0.864211054,0.547094188,0.564950408,0.568170105,0.734892384,0.770409404,0.491994702,0.368926642,0.245799568,0,0,1,0,0.521305918
0.751704674,0.687529835,0.781767078,0.741482966,0.468127321,0.682343854,0.525731236,0.359598575,0.420090009,0.836432191,0.764709503,0,0,1,0,0.524362155
0.657241864,0.312837307,0.931108314,0.29258517,0.888364413,0.084848862,0.232201987,0.179440919,0.918843011,0.467320201,0.087793703,1,0,0,0,0.887123135
0.957037416,0.060711913,0.245790793,0.663326653,0.76669656,0.626355298,0.770902318,0.204608122,0.359770263,0.321650989,0.198391228,0,1,0,0,0.579311776
0.068977693,0.701871948,0.577125413,0.687374749,0.811955816,0.280347828,0.542908389,0.011876293,0.937261157,0.56132461,0.739532333,0,0,1,0,0.690425411
0.057068992,0.009594034,0.274596,0.905811623,0.813276299,0.506766462,0.046702539,0.350442831,0.459501549,0.260543089,0.279781076,0,0,0,1,0.573771445
0.282303586,0.409260939,0.824354606,0.30260521,0.642675258,0.7732843,0.517660044,0.091694311,0.9646421,0.401226986,0.493574598,1,0,0,0,0.555080103
0.261812894,0.3293953,0.005273366,0.693386774,0.457912195,0.705556552,0.051393488,0.321590617,0.737546469,0.332649227,0.327262947,0,0,0,1,0.372707
0.247079321,0.693677827,0.564980815,0.607214429,0.864708601,0.118379006,0.761796358,0.628514482,0.829565776,0.804343312,0.507085289,0,0,0,1,0.770120498
0.906654505,0.766602666,0.339279402,0.827655311,0.926058365,0.591010616,0.090990618,0.894958236,0.104796763,0.924498318,0.346725213,0,0,1,0,0.69973774
0.249647888,0.304090921,0.322753404,0.028056112,0.023561308,0.969222311,0.546702539,0.840049407,0.586268114,0.759759528,0.994417411,1,0,0,0,0.104135842
0.272061589,0.812019648,0.64509839,0.861723447,0.051319232,0.156273475,0.258416115,0.252730709,0.142636488,0.43916338,0.357549342,0,1,0,0,0.43576999
0.759731494,0.293905097,0.851754967,0.75751503,0.958804973,0.852926786,0.404249448,0.134061352,0.297623701,0.504436675,0.627179455,0,1,0,0,0.662712599
0.449932446,0.446433718,0.609373896,0.971943888,0.276998912,0.702456401,0.851269316,0.193089425,0.623708168,0.125048139,0.88852975,0,0,1,0,0.23322735
0.77705165,0.727345087,0.853444138,0.765531062,0.873403136,0.773964564,0.330229029,0.971517339,0.726412581,0.747047783,0.638067385,0,0,1,0,0.596471803
0.065384203,0.693220161,0.26464475,0.855711423,0.388670004,0.281555098,0.036630795,0.549726908,0.039075427,0.596608292,0.565974062,1,0,0,0,0.455319475
0.487780978,0.987898348,0.519646297,0.70741483,0.118886554,0.287490093,0.125275938,0.182512396,0.531046692,0.902675268,0.569346991,0,1,0,0,0.50927386
0.033617225,0.225095667,0.45065479,0.821643287,0.080217027,0.906078497,0.854718543,0.841190864,0.565431717,0.200610934,0.496562514,0,1,0,0,0.106751662
0.062670017,0.662593947,0.011596475,0.166332665,0.156306655,0.359486488,0.161354857,0.395341823,0.078736678,0.759913509,0.807749472,0,1,0,0,0.330789104
0.906837461,0.609916836,0.556970754,0.382765531,0.249722556,0.062449981,0.461644592,0.899705464,0.500777994,0.684833866,0.050429443,0,0,0,1,0.560846504
0.139296968,0.915571892,0.661722702,0.080160321,0.488425921,0.600429504,0.345198675,0.260738907,0.714023836,0.265867212,0.885315745,0,1,0,0,0.372167449
0.532650835,0.156243057,0.592086346,0.703406814,0.701475269,0.124298039,0.732064018,0.393371037,0.053124965,0.667535042,0.586413446,0,0,0,1,0.687563654
0.411270657,0.752144075,0.736506666,0.647294589,0.986469317,0.796574228,0.313396799,0.505170797,0.760469281,0.924616011,0.84905122,1,0,0,0,0.687484068
0.347489428,0.568471203,0.571503657,0.521042084,0.441398903,0.641609725,0.666252759,0.893094284,0.576549011,0.918676626,0.010389412,0,0,0,1,0.594342282
0.900230354,0.274639173,0.066722757,0.617234469,0.518102232,0.874762366,0.498413355,0.869220632,0.833460065,0.719800508,0.869458814,1,0,0,0,0.294157361
0.021821668,0.474564223,0.116436899,0.755511022,0.521734181,0.784806526,0.945157285,0.574623923,0.218031085,0.048021722,0.120157956,0,1,0,0,0.329668708
0.664079498,0.333796061,0.596648251,0.270541082,0.53935861,0.111584608,0.338369205,0.221811609,0.833506561,0.872489484,0.721368404,0,1,0,0,0.676579229
0.963820308,0.579524615,0.275030773,0.55511022,0.517657802,0.380740864,0.550220751,0.403512941,0.094476417,0.657931788,0.416605912,1,0,0,0,0.552649485
0.560410937,0.889453668,0.079622529,0.210420842,0.008525094,0.774521913,0.309257726,0.976166819,0.403878035,0.310470892,0.681214109,0,0,1,0,0.030486519
0.937236268,0.569508381,0.429713045,0.012024048,0.00147285,0.417038529,0.085057947,0.608064137,0.19944532,0.187245669,0.628320022,1,0,0,0,0.170433724
0.052269972,0.631974558,0.554480264,0.811623246,0.09744579,0.972473672,0.752207506,0.781503088,0.876272078,0.116175332,0.163426337,0,0,1,0,0.165353057
0.418971869,0.518911762,0.328817988,0.603206413,0.10133735,0.735673358,0.682809051,0.450051366,0.705097538,0.050186235,0.514719492,0,0,0,1,0.140904735
0.260264298,0.05096427,0.720654451,0.058116232,0.704875391,0.01489931,0.527938742,0.532248172,0.025247483,0.754288749,0.277284876,0,0,0,1,0.792730867
0.731141218,0.232799211,0.643962243,0.250501002,0.204730653,0.880025448,0.967853201,0.429126979,0.009402255,0.23585461,0.560552478,0,0,0,1,0.237030233
0.981731094,0.492144757,0.332891907,0.713426854,0.894754797,0.100267367,0.078849338,0.703274723,0.291249216,0.024193553,0.73815731,0,1,0,0,0.494932395
0.256634922,0.310236364,0.755106357,0.799599198,0.928658129,0.140015728,0.511727373,0.851922803,0.143219493,0.397336426,0.081270446,0,0,0,1,0.763664841
0.654460047,0.18166435,0.648888548,0.156312625,0.975960635,0.734424384,0.99848234,0.507588172,0.630450136,0.482701487,0.515868399,0,0,1,0,0.633351977
0.198175956,0.504285343,0.637634612,0.77755511,0.939136538,0.864997192,0.101614238,0.481074596,0.663956984,0.169219492,0.617757822,0,0,0,1,0.4927855
0.565575352,0.322820693,0.553585027,0.132264529,0.271724892,0.536134838,0.835609823,0.340400801,0.942230481,0.043995595,0.295425778,1,0,0,0,0.332739878
0.464131536,0.258068015,0.011341147,0.044088176,0.509691379,0.288651757,0.201365894,0.177103299,0.952323837,0.189121419,0.953203995,1,0,0,0,0.334021278
